date,reserve_x,netflow_total_x,transactions_count_inflow_x,transactions_count_outflow_x,addresses_count_inflow,addresses_count_outflow,exchange_whale_ratio,fund_flow_ratio_x,estimated_leverage_ratio,stablecoin_supply_ratio,reserve_y,reserve_usd,netflow_total_y,open_interest,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio,transactions_count_inflow_y,addresses_count_active,addresses_count_sender,addresses_count_receiver,hashrate,price_usd_close
2020.4.21,2814034.184,-1876.818881,35145,9488,38501,32820,0.44515713,0.14634785,0.14650454,16.49531601,75667.48093,518406613.6,607.4572034,524227470,771942065,756266462,0.50512875,0.49487125,1.02072762,35145,816156,530441,610605,1.18E+11,6851.115
2020.4.22,2806043.592,-7990.59199,34050,9270,37247,22984,0.34937913,0.12336716,0.14617157,16.97825266,74426.81808,530857466.9,-1240.662847,532291963,800384071,650441958,0.55167474,0.44832526,1.23052343,34050,748474,445984,574263,1.04E+11,7132.61
2020.4.23,2816829.812,10786.21976,42256,9996,44044,33726,0.33998301,0.14648405,0.12485742,17.62779266,74386.72794,556809392.2,-40.09014138,496592370,1317560853,1170511079,0.52955095,0.47044905,1.12562869,42256,942805,607437,666923,1.13E+11,7485.3325
2020.4.24,2812517.67,-4312.142396,39216,9860,42131,32901,0.41609122,0.1144818,0.12216265,17.67968912,74291.09879,557693912.1,-95.62915406,474465280,725687537,748299722,0.49232959,0.50767041,0.96978191,39216,895121,575917,641060,1.14E+11,7506.873922
2020.4.25,2813155.474,637.80418,32521,9480,37568,36864,0.45420378,0.09021918,0.12541026,17.7501431,73249.87793,552302980.9,-1041.220854,485067400,682173112,680435959,0.50063744,0.49936256,1.002553,32521,826119,550206,554937,1.08E+11,7539.985
2020.4.26,2806311.135,-6844.338951,30658,8628,34966,36719,0.4440455,0.10097532,0.12546351,18.06995496,73343.54167,563942159.1,93.66374067,490117134,730718849,701912121,0.51005379,0.48994621,1.04104036,30658,706086,452822,499999,1.09E+11,7689.05
2020.4.27,2805583.516,-727.6194173,37775,9403,42071,37792,0.38642298,0.1208055,0.12246817,18.17405502,72937.04209,561816395.7,-406.4995797,458222951,857406699,806127017,0.51541288,0.48458712,1.06361241,37775,874529,559413,629820,1.12E+11,7702.758154
2020.4.28,2797963.71,-7619.805586,36888,9892,40549,84344,0.43357534,0.13537906,0.1264429,18.02156675,73276.74957,567340837,339.7074816,471022079,566129324,588339949,0.49038059,0.50961941,0.96224865,36888,932436,625671,644975,1.22E+11,7742.44
2020.4.29,2790494.054,-7469.656392,49636,11918,53928,39216,0.33983289,0.11759083,0.11063483,20.15459328,74201.3492,649256982.4,924.5996301,453584114,2754273335,2356506450,0.5389145,0.4610855,1.16879516,49636,910176,552961,679876,1.15E+11,8749.935
2020.4.30,2788396.287,-2097.766435,52234,11929,55632,27072,0.31946465,0.10110714,0.10559253,19.82020548,74503.01555,642245795.2,301.6663434,418498575,2851216546,2944220383,0.49197612,0.50802388,0.96841139,52234,949648,570868,687394,1.07E+11,8620.4
2020.5.1,2798267.461,9871.173507,43923,13797,47636,30193,0.42025946,0.11894526,0.11041974,20.3449869,74818.47554,660436150.9,315.4599949,444605719,1290523715,1283737028,0.50131818,0.49868182,1.00528666,43923,944673,583268,680653,1.12E+11,8827.18
2020.5.2,2799024.56,757.0996378,35869,8915,40656,33111,0.4680906,0.0999029,0.11145591,20.62217247,73752.95411,659541323.6,-1065.521434,455217022,796910610,763294607,0.51077294,0.48922706,1.04404067,35869,989270,674214,578299,1.17E+11,8942.575
2020.5.3,2802608.612,3584.052016,34244,10107,40329,118417,0.49335366,0.09296799,0.1157362,20.49285509,73894.51603,656987274.7,141.5619229,458107731,1303259911,1363376668,0.48872798,0.51127202,0.95590598,34244,906311,627911,553078,1.33E+11,8890.88
2020.5.4,2799384.743,-3223.869079,39927,9763,44074,37071,0.41516605,0.12268482,0.11500633,20.36863613,73733.13818,652632651.3,-161.3778529,458728873,1197804449,1226411170,0.4940998,0.5059002,0.97667445,39927,893446,569048,651354,1.25E+11,8851.28
2020.5.5,2798072.789,-1311.954062,40028,10354,43031,54319,0.39679086,0.10356179,0.11513566,20.69015239,73800.1154,665478887.6,66.97721708,479941180,1171239784,1120531323,0.51106316,0.48893684,1.04525394,40028,971846,648525,652293,1.26E+11,9017.315
2020.5.6,2797062.52,-1010.26937,45687,10844,48221,60869,0.34792735,0.12204102,0.12473838,20.91308658,73565.04525,673540220.5,-235.0701424,524955757,1471654820,1431398468,0.50693345,0.49306655,1.02812379,45687,974468,635512,671522,1.23E+11,9155.71
2020.5.7,2802518.707,5456.187118,52363,10817,53944,39500,0.33189001,0.14256403,0.12356248,22.62520381,72481.01887,723132253.1,-1084.026386,572729374,2267220171,2103485487,0.51873092,0.48126908,1.0778397,52363,1011692,647978,696093,1.18E+11,9976.85
2020.5.8,2810339.877,7821.170065,49518,11336,52549,28531,0.33893025,0.14312327,0.13346952,22.15876885,71031.15313,697011303.1,-1449.865735,581019979,1537233200,1601640814,0.48974033,0.51025967,0.95978648,49518,952938,588361,670888,1.10E+11,9812.755
2020.5.9,2808993.625,-1346.252087,41778,10245,45910,31390,0.47966014,0.07919702,0.14247979,21.53919736,72865.10031,694878029.1,1833.947174,585127822,1165599731,1282611550,0.47610259,0.52389741,0.90877065,41778,913700,576569,631546,1.09E+11,9536.5
2020.5.10,2799952.262,-9041.362468,44134,13370,47885,108020,0.37114492,0.1901985,0.11630001,19.76065588,73641.49845,642403142.9,776.3981399,477892399,2601359778,2672527413,0.49325283,0.50674717,0.97337066,44134,872997,585860,571813,1.36E+11,8723.385
2020.5.11,2786131.841,-13820.42103,45784,11623,51509,52321,0.37906198,0.15220438,0.11649253,19.45444266,73373.00837,628734042.5,-268.4900734,477773788,2467976331,2488961383,0.49788326,0.50211674,0.99156875,45784,990656,653312,645084,1.26E+11,8569.01
2020.5.12,2767569.642,-18562.19937,44450,10825,45605,49657,0.33976371,0.12225513,0.11855835,20.04566255,73887.31702,651190844.8,514.3086448,498921099,1104245540,1070483248,0.50776241,0.49223759,1.0315393,44450,958684,615602,686857,1.17E+11,8813.296667
2020.5.13,2758703.85,-8865.792335,38721,9733,40485,37942,0.44228043,0.1359233,0.12719829,21.10658368,73418.56918,683873659.4,-468.7478402,574680470,1204841806,1103277012,0.52200164,0.47799836,1.09205738,38721,854780,522859,619893,95268344370,9314.723333
2020.5.14,2760527.04,1823.189985,38569,8046,40843,15484,0.3958179,0.12849354,0.12656588,22.18480866,74056.91608,724895755.1,638.3469046,598833314,1842153550,1739945881,0.51426645,0.48573355,1.05874187,38569,881299,531173,593861,91265472758,9788.36
2020.5.15,2758944.05,-1582.989337,40318,10835,41371,22714,0.40591012,0.11130386,0.13038393,21.08967162,74132.63132,690325698.7,75.71523963,594102903,1678648104,1879231269,0.47181142,0.52818858,0.89326318,40318,896259,542501,644506,1.00E+11,9312.035556
2020.5.16,2760897.722,1953.671314,33371,8680,36996,17856,0.39913028,0.07134459,0.12701469,21.23526229,73783.63811,691875487.1,-348.9932128,576900134,876673948,819369890,0.51689345,0.48310655,1.06993674,33371,879033,560653,589909,1.01E+11,9377.085556
2020.5.17,2761807.663,909.9413356,30348,8328,32399,14993,0.50309886,0.10653445,0.12890136,21.90110544,73582.44995,711792798.4,-201.1881574,614999513,1018163450,888800551,0.53391855,0.46608145,1.14554773,30348,769754,490361,495959,81658580889,9673.404444
2020.5.18,2768490.786,6683.12339,36550,8877,40930,19254,0.51191253,0.11055677,0.12902145,22.01135482,73720.54777,717215168.2,138.097815,581439107,1145622231,1183745507,0.49181682,0.50818318,0.96779436,36550,964207,621347,602632,1.02E+11,9728.836667
2020.5.19,2760914.495,-7576.291108,33475,8630,35417,15574,0.39636652,0.08788622,0.12612483,22.13826937,72962.29877,713507480.5,-758.248993,584561691,1131218162,1086750410,0.51002443,0.48997557,1.04091809,33475,890228,560607,581378,92066047080,9779.125556
2020.5.20,2758734.343,-2180.152198,35835,8909,39846,19998,0.41608761,0.10633855,0.13240962,21.5091226,78086.7964,742600488.2,5124.497624,596291888,1043830204,1127610193,0.48070866,0.51929134,0.92570128,35835,876746,535129,604522,86539364320,9509.936667
2020.5.21,2760426.703,1692.360219,39951,9077,43370,20846,0.42453028,0.12593952,0.13298096,20.50603667,78669.59717,712487377.7,582.8007694,587373773,1238682286,1388879561,0.47141889,0.52858111,0.89185724,39951,922403,590035,624411,98579623704,9056.705556
2020.5.22,2758976.899,-1449.804057,36206,9554,38613,27818,0.42657765,0.09355037,0.13582473,20.78749996,78337.25709,718124119.1,-332.3400789,593987857,749157879,721293392,0.50947481,0.49052519,1.03863128,36206,797311,484937,579843,83529299474,9167.082762
2020.5.23,2759164.712,187.8129224,31240,7302,36279,19802,0.44868258,0.07999326,0.1321943,20.79527304,78487.79052,719972426.9,150.5334339,567405995,590321690,531839954,0.52605763,0.47394237,1.10996116,31240,849490,535140,558178,89549429166,9173.05
2020.5.24,2759944.977,780.2651119,27119,6997,31647,133924,0.46213045,0.08419437,0.13861455,19.7171861,78073.00303,679479494.9,-414.7874876,585645487,966758342,1105048102,0.4666258,0.5333742,0.87485634,27119,808253,559465,458480,87291880531,8703.13
2020.5.25,2746642.415,-13302.56257,34304,9597,37657,72710,0.44303632,0.0961488,0.138977,20.16491614,80342.58711,714769165.2,2269.584072,587474556,844401196,780100116,0.51979102,0.48020898,1.0824267,34304,823000,542744,551396,94064526435,8896.516667
2020.5.26,2743607.919,-3034.495717,35290,8644,37870,31308,0.42035033,0.09363516,0.14259076,20.05655673,80031.90626,707571687.1,-310.6808441,601818135,760338957,772826577,0.4959275,0.5040725,0.98384163,35290,869814,561249,605218,93312010223,8841.12
2020.5.27,2748189.447,4581.52811,36191,9315,39207,43947,0.43732237,0.09019027,0.1406664,20.86995121,79679.32312,733351403.2,-352.583138,600223787,865856768,714601569,0.54785169,0.45214831,1.21166368,36191,906221,608254,603825,1.04E+11,9203.785556
2020.5.28,2752898.159,4708.711681,37544,9462,39357,34333,0.40520192,0.12090351,0.13502845,21.699113,79712.5624,763308809.4,33.2392744,614021199,939932839,843699911,0.52697667,0.47302333,1.11406061,37544,866829,552221,617365,98579623704,9575.765556
2020.5.29,2757359.329,4461.17048,35393,9189,37750,41921,0.43022978,0.09088396,0.13760467,21.364471,79726.88743,751403157.3,14.32503117,610777167,625969973,680255068,0.47922062,0.52077938,0.92019891,35393,851434,551132,591019,95569558858,9424.714567
2020.5.30,2759219.083,1859.753877,32407,8831,37462,40138,0.42026643,0.09552733,0.13006785,21.97363552,79192.13111,767967627.2,-534.7563204,612576228,744373319,694123100,0.51746623,0.48253377,1.07239381,32407,904554,633676,556913,1.17E+11,9697.524444
2020.5.31,2764669.491,5450.408205,29908,9238,33815,30588,0.50607248,0.06274923,0.13017602,21.39075861,79119.71723,747449858.7,-72.41388339,584870961,624796190,702241383,0.47082027,0.52917973,0.88971713,29908,793690,545591,495161,1.13E+11,9447.074444
2020.6.1,2768729.73,4060.238656,39333,10160,42862,41385,0.36667065,0.07777137,0.13340641,23.14171243,79228.36786,809052538.7,108.6506293,682343710,1195148604,1026822915,0.53787755,0.46212245,1.16392864,39333,880916,581335,623982,1.01E+11,10211.65222
2020.6.2,2777134.396,8404.665868,44650,10765,46556,24403,0.35030593,0.12978399,0.11742728,21.55299774,82117.44407,781646205.3,2889.07621,555369268,1258659620,1327301045,0.48672806,0.51327194,0.94828496,44650,896079,560024,638402,97074591281,9518.637778
2020.6.3,2764911.16,-12223.23561,37693,10490,42154,32717,0.43146739,0.09428242,0.11790533,21.88887339,84380.28527,815518956.1,2262.841208,550271318,570021469,533852047,0.51638296,0.48361704,1.06775177,37693,954700,616450,646754,1.05E+11,9664.804444
2020.6.4,2767283.622,2372.462104,38154,9997,40096,57642,0.43235453,0.09009963,0.12070285,22.1529275,84028.19767,823020344.1,-352.0876059,577631936,821304086,803565795,0.50545837,0.49454163,1.02207447,38154,902332,601692,628425,1.03E+11,9794.573333
2020.6.5,2764007.419,-3276.203762,36984,9983,40793,44752,0.49939594,0.09550814,0.12524465,21.71803212,81728.61,785057742.9,-2299.587667,579268739,719139897,767649455,0.48368647,0.51631353,0.93680767,36984,913740,613387,643225,1.22E+11,9605.666154
2020.6.6,2760936.229,-3071.190062,29364,8355,34976,38081,0.48919452,0.09073621,0.1240743,21.86387716,82092.44213,793768241.5,363.832133,574372491,509079966,470161272,0.51987186,0.48012814,1.08277733,29364,776336,506658,548466,1.34E+11,9669.2
2020.6.7,2760938.51,2.28192615,27949,8113,31906,30412,0.47498876,0.10543623,0.1237453,22.04299615,82177.1626,801375163,84.72046968,583203962,901347566,889963398,0.50317761,0.49682239,1.01279173,27949,687135,442369,487619,1.09E+11,9751.798889
2020.6.8,2738932.462,-22006.04828,39176,11166,40560,31349,0.42917818,0.12433618,0.13074244,22.09639826,82268.24951,804841884.7,91.08690277,628844049,614813997,561725465,0.52256131,0.47743869,1.09450975,39176,967885,663201,625381,1.11E+11,9783.141
2020.6.9,2735332.241,-3600.221419,39516,10501,40776,47785,0.42706726,0.10365569,0.12949303,22.08358021,81392.92472,795697476.2,-875.3247908,635985604,733747644,701282471,0.51131167,0.48868833,1.046294,39516,928293,628859,644781,1.09E+11,9776.003
2020.6.10,2739286.281,3954.040714,39727,10374,40332,28557,0.40313373,0.07347767,0.12934891,22.33442392,80922.60872,800083498.4,-470.3159983,632418594,699624079,652828990,0.51730008,0.48269992,1.07168047,39727,907703,588889,645537,1.12E+11,9887.020588
2020.6.11,2741052.741,1766.459706,42292,10703,44430,49579,0.36952441,0.13788909,0.13859573,20.94528471,81006.10568,751052159.2,83.49696758,629975309,1228781790,1610366250,0.43279948,0.56720052,0.76304492,42292,1040251,726845,673846,1.26E+11,9271.55
2020.6.12,2732995.253,-8057.488213,36639,10015,38068,33013,0.43082432,0.11310109,0.12913883,21.38821468,81358.70909,770003474.5,352.6034056,604026098,626700454,607390277,0.50782365,0.49217635,1.03179204,36639,918566,603787,635257,1.11E+11,9464.303
2020.6.13,2733773.728,778.4747816,29440,8425,33632,45980,0.50089219,0.06377045,0.12891305,21.40343505,81557.17413,772723559.3,198.4650354,599980799,366605434,347817209,0.51314924,0.48685076,1.05401753,29440,809580,538918,541157,1.08E+11,9474.624
2020.6.14,2734647.787,874.059485,27379,7972,29863,30892,0.49135668,0.06706149,0.13652984,21.11585464,81625.24167,762194467.9,68.06754674,633002927,436003726,504744577,0.4634648,0.5365352,0.86381062,27379,688469,437790,502952,1.16E+11,9337.73
2020.6.15,2726794.057,-7853.730412,35885,8917,38704,27240,0.43876474,0.10882666,0.1376353,21.27385229,82232.90691,775307635.1,607.6652399,626599859,1197671703,1116704984,0.51749212,0.48250788,1.07250502,35885,866389,536387,606721,94204171766,9428.192
2020.6.16,2728530.06,1736.003023,38996,10092,40891,38412,0.36650537,0.07036067,0.13402247,21.51244892,81826.51636,779489950.5,-406.3905525,627758780,657388910,618144777,0.51538342,0.48461658,1.06348696,38996,984152,635373,683562,1.18E+11,9526.129
2020.6.17,2728268.384,-261.6757772,36370,9264,38716,28580,0.41177514,0.09054689,0.13710882,21.3461497,81994.27163,775753871.5,167.7552689,638871302,644478361,710539135,0.47562365,0.52437635,0.90702725,36370,924734,585377,669092,1.08E+11,9461.074
2020.6.18,2715653.269,-12615.11459,33250,8296,35776,42446,0.43396825,0.10904645,0.14263754,21.03022636,82229.27905,771614228,235.0074181,633308975,444403873,473141758,0.48433981,0.51566019,0.93926158,33250,848169,535371,575440,96513659142,9383.692
2020.6.19,2718965.084,3311.814358,37301,10812,39068,40197,0.41214705,0.06218633,0.14047732,20.65684864,82388.79718,766539025.1,159.5181375,618714316,619795196,678004031,0.47757402,0.52242598,0.91414677,37301,952295,621475,680777,1.12E+11,9303.923
2020.6.20,2719404.698,439.6141448,28757,8639,33812,44095,0.44579512,0.07586985,0.13769516,20.6833574,82039.32297,767886012,-349.4742146,592655870,483974520,447982624,0.51930985,0.48069015,1.08034217,28757,769124,489993,553655,1.07E+11,9359.975
2020.6.21,2720628.286,1223.587768,25528,7837,28963,28279,0.45459397,0.07814123,0.13818826,20.47161169,82311.7615,764694271.1,272.4385345,596431679,311165435,336756913,0.48025112,0.51974888,0.92400608,25528,713570,476036,475063,1.15E+11,9290.218763
2020.6.22,2711571.061,-9057.225053,35660,10194,38064,25005,0.36485562,0.10905893,0.13936665,21.41343282,82220.32285,796605724.7,-91.43865859,645939046,784452189,573509154,0.57766901,0.42233099,1.3678111,35660,837555,522513,603575,1.12E+11,9688.671817
2020.6.23,2719161.395,7590.333901,39245,9402,40401,41866,0.36631352,0.07560288,0.16406294,21.43233621,78876.35788,759113876.9,-3343.96497,649901744,428323859,456645338,0.48399861,0.51600139,0.93797927,39245,1035746,700051,704265,1.24E+11,9624.099
2020.6.24,2717774.175,-1387.219602,35638,9118,38021,39798,0.44387421,0.08503543,0.16975415,20.72914799,79216.76677,736111427.9,340.4088998,654068401,813370195,1012425220,0.44548814,0.55451186,0.80338792,35638,927355,621188,625300,1.09E+11,9292.369
2020.6.25,2716085.812,-1688.362937,35952,8320,37644,30386,0.48368968,0.08501498,0.16461552,20.62037812,80597.73661,745110476.8,1380.969833,655704273,739799485,772207922,0.48928298,0.51071702,0.95803146,35952,890842,574072,631299,1.11E+11,9244.806469
2020.6.26,2720722.394,4636.582084,37095,7905,37214,46431,0.48743327,0.07693611,0.17295028,20.44525668,79332.68227,726690983.6,-1265.054338,677760418,665885832,709377536,0.48418786,0.51581214,0.93869033,37095,934311,632147,646161,1.29E+11,9160.045556
2020.6.27,2720228.141,-494.2529113,32199,7309,35189,34672,0.37432659,0.09086268,0.18094206,20.03243967,79343.93711,714613814.4,11.25484204,708678695,541346914,611244875,0.46967792,0.53032208,0.88564655,32199,773658,500544,546557,1.08E+11,9006.533333
2020.6.28,2722162.58,1934.438407,30553,7720,30566,32123,0.3796833,0.06698851,0.17389934,20.27410874,79256.18998,722568698,-87.74713298,683606610,402165710,360334357,0.52743039,0.47256961,1.11609038,30553,687107,431854,500222,1.18E+11,9116.874002
2020.6.29,2722463.808,301.2283758,37258,8235,37162,28470,0.44202856,0.09978941,0.17208857,19.72907542,79359.76855,729139334.6,103.578567,669174095,531184480,481142175,0.52471648,0.47528352,1.10400731,37258,942483,623945,625252,1.14E+11,9187.770428
2020.6.30,2717956.152,-4507.656452,34824,7054,36406,36258,0.37166824,0.07709949,0.17274629,19.60827067,79953.48485,730464809.7,593.7163037,648983368,382035220,434826056,0.46768678,0.53231322,0.87859321,34824,930951,594561,621104,1.15E+11,9136.122222
2020.7.1,2729110.137,11153.98541,41866,10134,42934,43249,0.38656622,0.09096957,0.17474155,19.77975662,79511.26182,734336860.1,-442.2230272,666270459,527967870,470193109,0.5289406,0.4710594,1.12287454,41866,1083565,713763,758478,1.27E+11,9235.633333
2020.7.2,2731833.793,2723.656496,37951,8823,39742,46895,0.39097647,0.09971338,0.17892788,19.5172707,79737.5905,724814315.6,226.3286777,690086264,673017739,761092678,0.46929283,0.53070717,0.8842783,37951,959783,632901,674846,1.29E+11,9089.995208
2020.7.3,2726678.102,-5155.691,35820,8582,37307,39182,0.35083288,0.07591239,0.18165789,19.39221142,79815.65366,722960435.6,78.06315632,682722717,255126569,286226853,0.47127543,0.52872457,0.89134393,35820,945298,630539,661457,1.28E+11,9057.877778
2020.7.4,2730698.041,4019.938807,29689,7337,35741,34842,0.38919917,0.06242566,0.17379238,19.55098182,79607.11527,727356915.6,-208.5383896,665100498,329652157,275142180,0.54506489,0.45493511,1.19811567,29689,805246,534814,561115,1.23E+11,9136.832972
2020.7.5,2731153.42,455.3785701,29566,6888,29892,28999,0.42431702,0.05860579,0.1764372,19.41692761,79959.33862,725951723.7,352.2233503,661641806,430314184,489709778,0.46772063,0.53227937,0.87871266,29566,765090,518927,509205,1.28E+11,9079.011111
2020.7.6,2737003.805,5850.385165,40369,8534,40788,32494,0.36042978,0.08528417,0.17652784,19.95019302,79909.42595,746794461.8,-49.91266494,671624122,734730213,579857606,0.55890539,0.44109461,1.26708731,40369,993238,659345,678158,1.21E+11,9345.511532
2020.7.7,2741696.007,4692.202189,40076,8579,45103,38927,0.38790705,0.08746184,0.17528789,19.74283316,80140.05855,741787004.5,230.6325979,669176358,399301933,441329054,0.47500263,0.52499737,0.90477146,40076,970602,617301,706183,1.26E+11,9256.132549
2020.7.8,2728546.827,-13149.17973,43775,8241,45249,44268,0.34345277,0.12361132,0.18449109,20.06645677,79279.75583,746468631.2,-860.3027206,693050897,643204870,509372329,0.55805795,0.44194205,1.26274011,43775,1016237,658494,702635,1.18E+11,9415.627273
2020.7.9,2733818.483,5271.655065,40472,9625,41814,45252,0.36418704,0.10664283,0.18093689,19.70995462,79479.0745,734112888.4,199.3186709,664953015,585559518,701700835,0.45488818,0.54511182,0.83448599,40472,1041620,698857,708176,1.29E+11,9236.555572
2020.7.10,2729046.514,-4771.9689,37017,8688,39208,37110,0.39769137,0.09737547,0.17730448,19.77238337,79411.57697,736606916.4,-67.49752863,641063245,494445077,464212848,0.515768,0.484232,1.06512579,37017,983997,655237,681725,1.26E+11,9275.812727
2020.7.11,2732252.991,3206.476867,30627,7220,38098,48047,0.41429235,0.06630183,0.17913616,19.66453508,79602.64425,734669809.8,191.0672798,643482306,233793810,251608437,0.48164962,0.51835038,0.92919702,30627,879035,591671,601254,1.22E+11,9229.213636
2020.7.12,2731455.973,-797.0174166,28466,6720,30685,38271,0.4204097,0.05833431,0.17728012,19.82116459,79850.2177,742998363.3,247.5734474,637905707,465492111,419862926,0.52576886,0.47423114,1.10867639,28466,744446,488763,525850,1.19E+11,9304.900909
2020.7.13,2731331.671,-124.3018166,37711,7302,40674,28881,0.41055253,0.08714348,0.19029254,19.76725265,79777.68892,736722081.1,-72.52877763,669584427,471733355,481383416,0.49493763,0.50506237,0.97995348,37711,907523,570179,638905,1.27E+11,9234.688182
2020.7.14,2735913.565,4581.893892,41241,9506,42395,19048,0.38947793,0.10130336,0.18656196,19.63058534,80290.93803,742688413.4,513.249113,643368918,447781915,474038236,0.48575844,0.51424156,0.94461139,41241,1003319,615274,734432,1.24E+11,9249.965582
2020.7.15,2727273.129,-8640.436421,37012,7007,39621,39376,0.38171856,0.1181669,0.19679618,19.52768951,80281.35441,738315795.9,-9.5836232,693991754,333995441,404794073,0.45208471,0.54791529,0.82509963,37012,966108,607516,671172,1.19E+11,9196.603636
2020.7.16,2727990.255,717.1263996,42592,8577,42123,21348,0.35836908,0.0994009,0.20411282,19.44371893,80338.18695,734892922.4,56.83254052,711989429,446962507,479838599,0.48226367,0.51773633,0.9314851,42592,969565,592245,709100,1.17E+11,9147.492
2020.7.17,2727645.782,-344.4734204,36139,7218,36714,16429,0.38492403,0.08654364,0.20168993,19.45190316,80536.05233,737308218,197.8653742,701547365,271924964,257015804,0.51409341,0.48590659,1.05800873,36139,854373,504673,629599,1.02E+11,9155.008182
2020.7.18,2729682.59,2036.808082,34559,8103,37492,22142,0.34492146,0.07028817,0.19737095,19.41062589,80785.35378,740778707.1,249.3014562,698321240,232487590,229069549,0.50370273,0.49629727,1.01492141,34559,890801,553498,632586,1.12E+11,9169.715455
2020.7.19,2730081.326,398.7358239,31036,6930,33120,61390,0.37873472,0.06006541,0.19826557,19.33369156,80538.42528,741248502.9,-246.9285025,712760497,317374015,271832765,0.53864624,0.46135376,1.16753407,31036,874309,583328,550122,1.13E+11,9203.662727
2020.7.20,2731221.035,1139.709193,38293,6675,40284,71845,0.38261887,0.10026954,0.19529063,19.07425248,80271.16443,735650559.4,-267.2608508,707827326,257400893,282933739,0.47637312,0.52362688,0.9097568,38293,939138,595249,644971,1.22E+11,9164.568182
2020.7.21,2727643.746,-3577.288628,39570,8717,40940,16419,0.38684127,0.12008083,0.20654525,19.33376842,80512.62117,752893941.5,241.456741,756281217,703296141,560806333,0.55636007,0.44363993,1.25408024,39570,923970,548351,660896,1.08E+11,9351.253636
2020.7.22,2739694.73,12050.98336,43124,8476,44520,17692,0.41331984,0.12085995,0.20303322,19.43715335,80516.67772,767254372.3,4.05655334,776876570,529909834,442262841,0.54507789,0.45492211,1.19817851,43124,1019890,620205,748957,1.24E+11,9529.136
2020.7.23,2745515.77,5821.040043,41877,8357,42832,20646,0.3566154,0.13625137,0.20165686,19.42781989,80978.54535,777224815,461.8676241,775512025,604435115,573929630,0.51294399,0.48705601,1.05315196,41877,983791,604216,696764,1.17E+11,9597.910306
2020.7.24,2745656.126,140.3561516,43474,9089,44214,22051,0.36467445,0.10945081,0.19770144,19.26788352,81966.85349,782465046.9,988.3081425,753702799,455764241,503141795,0.47529604,0.52470396,0.90583658,43474,1081597,691870,740460,1.39E+11,9546.115455
2020.7.25,2747842.04,2185.914398,37322,7602,42062,45890,0.46159907,0.08921339,0.20404276,19.63458815,82434.19405,797768453.7,467.3405618,791981543,544862398,442469019,0.5518536,0.4481464,1.23141367,37322,973436,635399,619499,1.22E+11,9677.64
2020.7.26,2757177.51,9335.469799,39588,8410,42022,110993,0.40656012,0.1286746,0.18644607,20.11724073,82576.23676,819932034.9,142.0427102,774468099,937830738,865094541,0.52017172,0.47982828,1.0840789,39588,997871,693702,608062,1.36E+11,9929.394545
2020.7.27,2770938.358,13760.84838,52367,9693,53691,30622,0.29433054,0.16220235,0.1633809,22.1963597,82453.94661,908749382,-122.2901479,721349311,2535483586,2412304111,0.51244793,0.48755207,1.051063,52367,1021510,637444,690893,1.25E+11,11021.29636
2020.7.28,2781026.041,10087.68264,51770,10142,53819,25360,0.28935702,0.14194601,0.15652939,21.82328685,82011.07607,897673034.1,-442.8705467,712613734,1585256356,1617910778,0.49490279,0.50509721,0.97981692,51770,1055938,641600,745965,1.21E+11,10945.75364
2020.7.29,2781027.916,1.87461504,46824,8546,47716,24507,0.33331306,0.122113,0.16253279,22.02651298,82359.02006,913640355.2,347.9439965,722783542,1044003879,1054222185,0.49756501,0.50243499,0.99030726,46824,1044217,639366,717845,1.24E+11,11093.38545
2020.7.30,2777654.691,-3373.224456,44600,8600,46378,42352,0.36343722,0.13535011,0.16292274,21.97014446,81896.57128,908445471.5,-462.4487796,719578084,735252013,764810703,0.49014752,0.50985248,0.96135163,44600,968143,586252,689992,1.13E+11,11092.59469
2020.7.31,2775274.913,-2379.777657,46822,8107,47798,23891,0.36324613,0.14289946,0.16806437,22.52115052,82500.04341,936658767.8,603.4721231,765293336,1074210783,990914272,0.52016743,0.47983257,1.08406026,46822,1061455,670316,733212,1.28E+11,11353.43364
2020.8.1,2781972.623,6697.709871,42961,7880,47683,103315,0.38270508,0.11807483,0.17047901,22.98347863,82046.52694,962403150.4,-453.5164697,743136449,1284633874,1191550402,0.51879575,0.48120425,1.07811963,42961,958510,611274,644332,1.15E+11,11729.96818
2020.8.2,2779603.376,-2369.246963,41712,8437,45285,41453,0.4139076,0.13053419,0.14691625,21.72357775,81660.30021,903145623.2,-386.226723,637987124,1681042430,1798142772,0.4831713,0.5168287,0.93487706,41712,952145,629662,616215,1.18E+11,11059.78818
2020.8.3,2776214.73,-3388.646535,44262,8303,47654,47652,0.37756378,0.11332702,0.14845161,22.10924808,81524.48281,914595561,-135.8174045,648502204,782406435,753854964,0.50929252,0.49070748,1.03787396,44262,1080032,721501,708245,1.36E+11,11218.66131
2020.8.4,2771259.37,-4955.360195,42644,8159,46455,35773,0.40851533,0.11029822,0.14800219,21.90483393,81401.49238,910928210.5,-122.9904355,655359918,768887365,782794775,0.4955186,0.5044814,0.98223364,42644,995799,628857,708176,1.21E+11,11190.55909
2020.8.5,2763416.551,-7842.818998,40570,7986,43900,38340,0.3582203,0.11385275,0.15010113,22.93722521,81762.50699,958568914.7,361.0146141,686898426,1009510546,891492553,0.53104098,0.46895902,1.13238248,40570,955270,580505,655316,1.08E+11,11723.82
